lon,lat
-133.125,-53.5
-131.875,-53.5
-130.625,-53.5
-129.375,-53.5
-128.125,-53.5
-126.875,-53.5
-125.625,-53.5
-124.375,-53.5
-123.125,-53.5
-121.875,-53.5
-120.625,-53.5
-119.375,-53.5
-118.125,-53.5
-116.875,-53.5
-115.625,-53.5
-114.375,-53.5
-113.125,-53.5
-111.875,-53.5
-110.625,-53.5
-109.375,-53.5
-108.125,-53.5
-106.875,-53.5
-105.625,-53.5
-104.375,-53.5
-103.125,-53.5
-101.875,-53.5
-100.625,-53.5
-99.375,-53.5
-98.125,-53.5
-96.875,-53.5
-95.625,-53.5
-94.375,-53.5
-93.125,-53.5
-91.875,-53.5
-90.625,-53.5
-89.375,-53.5
-88.125,-53.5
-86.875,-53.5
-85.625,-53.5
-84.375,-53.5
-83.125,-53.5
-81.875,-53.5
-80.625,-53.5
-79.375,-53.5
-78.125,-53.5
-76.875,-53.5
-75.625,-53.5
-74.375,-53.5
-73.125,-53.5
-71.875,-53.5
-70.625,-53.5
-69.375,-53.5
-68.125,-53.5
-66.875,-53.5
-65.625,-53.5
-64.375,-53.5
-63.125,-53.5
-61.875,-53.5
-60.625,-53.5
-59.375,-53.5
-58.125,-53.5
-56.875,-53.5
-55.625,-53.5
-54.375,-53.5
-53.125,-53.5
-51.875,-53.5
-50.625,-53.5
-49.375,-53.5
-48.125,-53.5
-46.875,-53.5
-45.625,-53.5
-44.375,-53.5
-43.125,-53.5
-41.875,-53.5
-40.625,-53.5
-39.375,-53.5
-38.125,-53.5
-36.875,-53.5
-35.625,-53.5
-34.375,-53.5
-33.125,-53.5
-31.875,-53.5
-30.625,-53.5
-29.375,-53.5
-28.125,-53.5
-26.875,-53.5
-25.625,-53.5
-24.375,-53.5
-23.125,-53.5
-21.875,-53.5
-20.625,-53.5
-19.375,-53.5
-18.125,-53.5
-16.875,-53.5
-15.625,-53.5
-14.375,-53.5
-13.125,-53.5
-11.875,-53.5
-10.625,-53.5
-9.375,-53.5
-8.125,-53.5
-6.875,-53.5
-5.625,-53.5
-4.375,-53.5
-3.125,-53.5
-1.875,-53.5
-0.625,-53.5
0.625,-53.5
1.875,-53.5
3.125,-53.5
4.375,-53.5
5.625,-53.5
6.875,-53.5
8.125,-53.5
9.375,-53.5
10.625,-53.5
11.875,-53.5
13.125,-53.5
14.375,-53.5
15.625,-53.5
16.875,-53.5
18.125,-53.5
19.375,-53.5
20.625,-53.5
21.875,-53.5
23.125,-53.5
24.375,-53.5
25.625,-53.5
26.875,-53.5
28.125,-53.5
29.375,-53.5
30.625,-53.5
31.875,-53.5
33.125,-53.5
34.375,-53.5
35.625,-53.5
36.875,-53.5
38.125,-53.5
39.375,-53.5
40.625,-53.5
41.875,-53.5
43.125,-53.5
44.375,-53.5
45.625,-53.5
46.875,-53.5
48.125,-53.5
49.375,-53.5
50.625,-53.5
51.875,-53.5
53.125,-53.5
54.375,-53.5
55.625,-53.5
56.875,-53.5
58.125,-53.5
59.375,-53.5
60.625,-53.5
61.875,-53.5
63.125,-53.5
64.375,-53.5
65.625,-53.5
66.875,-53.5
68.125,-53.5
69.375,-53.5
70.625,-53.5
71.875,-53.5
73.125,-53.5
74.375,-53.5
75.625,-53.5
76.875,-53.5
78.125,-53.5
79.375,-53.5
80.625,-53.5
81.875,-53.5
83.125,-53.5
84.375,-53.5
85.625,-53.5
86.875,-53.5
88.125,-53.5
89.375,-53.5
90.625,-53.5
91.875,-53.5
93.125,-53.5
94.375,-53.5
95.625,-53.5
96.875,-53.5
98.125,-53.5
99.375,-53.5
100.625,-53.5
101.875,-53.5
103.125,-53.5
104.375,-53.5
105.625,-53.5
106.875,-53.5
108.125,-53.5
109.375,-53.5
110.625,-53.5
111.875,-53.5
113.125,-53.5
114.375,-53.5
115.625,-53.5
116.875,-53.5
118.125,-53.5
119.375,-53.5
120.625,-53.5
121.875,-53.5
123.125,-53.5
124.375,-53.5
125.625,-53.5
126.875,-53.5
128.125,-53.5
129.375,-53.5
130.625,-53.5
131.875,-53.5
133.125,-53.5
134.375,-53.5
135.625,-53.5
136.875,-53.5
138.125,-53.5
139.375,-53.5
140.625,-53.5
141.875,-53.5
143.125,-53.5
144.375,-53.5
145.625,-53.5
146.875,-53.5
148.125,-53.5
149.375,-53.5
150.625,-53.5
151.875,-53.5
153.125,-53.5
154.375,-53.5
155.625,-53.5
156.875,-53.5
158.125,-53.5
159.375,-53.5
160.625,-53.5
161.875,-53.5
163.125,-53.5
164.375,-53.5
165.625,-53.5
166.875,-53.5
168.125,-53.5
169.375,-53.5
170.625,-53.5
171.875,-53.5
173.125,-53.5
174.375,-53.5
175.625,-53.5
176.875,-53.5
178.125,-53.5
179.375,-53.5
-179.375,-52.5
-178.125,-52.5
-176.875,-52.5
-175.625,-52.5
-174.375,-52.5
-173.125,-52.5
-171.875,-52.5
-170.625,-52.5
-169.375,-52.5
-168.125,-52.5
-166.875,-52.5
-165.625,-52.5
-164.375,-52.5
-163.125,-52.5
-161.875,-52.5
-160.625,-52.5
-159.375,-52.5
-158.125,-52.5
-156.875,-52.5
-155.625,-52.5
-154.375,-52.5
-153.125,-52.5
-151.875,-52.5
-150.625,-52.5
-149.375,-52.5
-148.125,-52.5
-146.875,-52.5
-145.625,-52.5
-144.375,-52.5
-143.125,-52.5
-141.875,-52.5
-140.625,-52.5
-139.375,-52.5
-138.125,-52.5
-136.875,-52.5
-135.625,-52.5
-134.375,-52.5
-133.125,-52.5
-131.875,-52.5
-130.625,-52.5
-129.375,-52.5
-128.125,-52.5
-126.875,-52.5
-125.625,-52.5
-124.375,-52.5
-123.125,-52.5
-121.875,-52.5
-120.625,-52.5
-119.375,-52.5
-118.125,-52.5
-116.875,-52.5
-115.625,-52.5
-114.375,-52.5
-113.125,-52.5
-111.875,-52.5
-110.625,-52.5
-109.375,-52.5
-108.125,-52.5
-106.875,-52.5
-105.625,-52.5
-104.375,-52.5
-103.125,-52.5
-101.875,-52.5
-100.625,-52.5
-99.375,-52.5
-98.125,-52.5
-96.875,-52.5
-95.625,-52.5
-94.375,-52.5
-93.125,-52.5
-91.875,-52.5
-90.625,-52.5
-89.375,-52.5
-88.125,-52.5
-86.875,-52.5
-85.625,-52.5
-84.375,-52.5
-83.125,-52.5
-81.875,-52.5
-80.625,-52.5
-79.375,-52.5
-78.125,-52.5
-76.875,-52.5
-75.625,-52.5
-74.375,-52.5
-73.125,-52.5
-71.875,-52.5
-70.625,-52.5
-69.375,-52.5
-68.125,-52.5
-66.875,-52.5
-65.625,-52.5
-64.375,-52.5
-63.125,-52.5
-61.875,-52.5
-60.625,-52.5
-59.375,-52.5
-58.125,-52.5
-56.875,-52.5
-55.625,-52.5
-54.375,-52.5
-53.125,-52.5
-51.875,-52.5
-50.625,-52.5
-49.375,-52.5
-48.125,-52.5
-46.875,-52.5
-45.625,-52.5
-44.375,-52.5
-43.125,-52.5
-41.875,-52.5
-40.625,-52.5
-39.375,-52.5
-38.125,-52.5
-36.875,-52.5
-35.625,-52.5
-34.375,-52.5
-33.125,-52.5
-31.875,-52.5
-30.625,-52.5
-29.375,-52.5
-28.125,-52.5
-26.875,-52.5
-25.625,-52.5
-24.375,-52.5
-23.125,-52.5
-21.875,-52.5
-20.625,-52.5
-19.375,-52.5
-18.125,-52.5
-16.875,-52.5
-15.625,-52.5
-14.375,-52.5
-13.125,-52.5
-11.875,-52.5
-10.625,-52.5
-9.375,-52.5
-8.125,-52.5
-6.875,-52.5
-5.625,-52.5
-4.375,-52.5
-3.125,-52.5
-1.875,-52.5
-0.625,-52.5
0.625,-52.5
1.875,-52.5
3.125,-52.5
4.375,-52.5
5.625,-52.5
6.875,-52.5
8.125,-52.5
9.375,-52.5
10.625,-52.5
11.875,-52.5
13.125,-52.5
14.375,-52.5
15.625,-52.5
16.875,-52.5
18.125,-52.5
19.375,-52.5
20.625,-52.5
21.875,-52.5
23.125,-52.5
24.375,-52.5
25.625,-52.5
26.875,-52.5
28.125,-52.5
29.375,-52.5
30.625,-52.5
31.875,-52.5
33.125,-52.5
34.375,-52.5
35.625,-52.5
36.875,-52.5
38.125,-52.5
39.375,-52.5
40.625,-52.5
41.875,-52.5
43.125,-52.5
44.375,-52.5
45.625,-52.5
46.875,-52.5
48.125,-52.5
49.375,-52.5
50.625,-52.5
51.875,-52.5
53.125,-52.5
54.375,-52.5
55.625,-52.5
56.875,-52.5
58.125,-52.5
59.375,-52.5
60.625,-52.5
61.875,-52.5
63.125,-52.5
64.375,-52.5
65.625,-52.5
66.875,-52.5
68.125,-52.5
69.375,-52.5
70.625,-52.5
71.875,-52.5
73.125,-52.5
74.375,-52.5
75.625,-52.5
76.875,-52.5
78.125,-52.5
79.375,-52.5
80.625,-52.5
81.875,-52.5
83.125,-52.5
84.375,-52.5
85.625,-52.5
86.875,-52.5
88.125,-52.5
89.375,-52.5
90.625,-52.5
91.875,-52.5
93.125,-52.5
94.375,-52.5
95.625,-52.5
96.875,-52.5
98.125,-52.5
99.375,-52.5
100.625,-52.5
101.875,-52.5
103.125,-52.5
104.375,-52.5
105.625,-52.5
106.875,-52.5
108.125,-52.5
109.375,-52.5
110.625,-52.5
111.875,-52.5
113.125,-52.5
114.375,-52.5
115.625,-52.5
116.875,-52.5
118.125,-52.5
119.375,-52.5
120.625,-52.5
121.875,-52.5
123.125,-52.5
124.375,-52.5
125.625,-52.5
126.875,-52.5
128.125,-52.5
129.375,-52.5
130.625,-52.5
131.875,-52.5
133.125,-52.5
134.375,-52.5
135.625,-52.5
136.875,-52.5
138.125,-52.5
139.375,-52.5
140.625,-52.5
141.875,-52.5
143.125,-52.5
144.375,-52.5
145.625,-52.5
146.875,-52.5
148.125,-52.5
149.375,-52.5
150.625,-52.5
151.875,-52.5
153.125,-52.5
154.375,-52.5
155.625,-52.5
156.875,-52.5
158.125,-52.5
159.375,-52.5
160.625,-52.5
161.875,-52.5
163.125,-52.5
164.375,-52.5
165.625,-52.5
166.875,-52.5
168.125,-52.5
169.375,-52.5
170.625,-52.5
171.875,-52.5
173.125,-52.5
174.375,-52.5
175.625,-52.5
176.875,-52.5
178.125,-52.5
179.375,-52.5
-179.375,-51.5
-178.125,-51.5
-176.875,-51.5
-175.625,-51.5
-174.375,-51.5
-173.125,-51.5
-171.875,-51.5
-170.625,-51.5
-169.375,-51.5
-168.125,-51.5
-166.875,-51.5
-165.625,-51.5
-164.375,-51.5
-163.125,-51.5
-161.875,-51.5
-160.625,-51.5
-159.375,-51.5
-158.125,-51.5
-156.875,-51.5
-155.625,-51.5
-154.375,-51.5
-153.125,-51.5
-151.875,-51.5
-150.625,-51.5
-149.375,-51.5
-148.125,-51.5
-146.875,-51.5
-145.625,-51.5
-144.375,-51.5
-143.125,-51.5
-141.875,-51.5
-140.625,-51.5
-139.375,-51.5
-138.125,-51.5
-136.875,-51.5
-135.625,-51.5
-134.375,-51.5
-133.125,-51.5
-131.875,-51.5
-130.625,-51.5
-129.375,-51.5
-128.125,-51.5
-126.875,-51.5
-125.625,-51.5
-124.375,-51.5
-123.125,-51.5
-121.875,-51.5
-120.625,-51.5
-119.375,-51.5
-118.125,-51.5
-116.875,-51.5
-115.625,-51.5
-114.375,-51.5
-113.125,-51.5
-111.875,-51.5
-110.625,-51.5
-109.375,-51.5
-108.125,-51.5
-106.875,-51.5
-105.625,-51.5
-104.375,-51.5
-103.125,-51.5
-101.875,-51.5
-100.625,-51.5
-99.375,-51.5
-98.125,-51.5
-96.875,-51.5
-95.625,-51.5
-94.375,-51.5
-93.125,-51.5
-91.875,-51.5
-90.625,-51.5
-89.375,-51.5
-88.125,-51.5
-86.875,-51.5
-85.625,-51.5
-84.375,-51.5
-83.125,-51.5
-81.875,-51.5
-80.625,-51.5
-79.375,-51.5
-78.125,-51.5
-76.875,-51.5
-75.625,-51.5
-74.375,-51.5
-73.125,-51.5
-71.875,-51.5
-70.625,-51.5
-69.375,-51.5
-68.125,-51.5
-66.875,-51.5
-65.625,-51.5
-64.375,-51.5
-63.125,-51.5
-61.875,-51.5
-60.625,-51.5
-59.375,-51.5
-58.125,-51.5
-56.875,-51.5
-55.625,-51.5
-54.375,-51.5
-53.125,-51.5
-51.875,-51.5
-50.625,-51.5
-49.375,-51.5
-48.125,-51.5
-46.875,-51.5
-45.625,-51.5
-44.375,-51.5
-43.125,-51.5
-41.875,-51.5
-40.625,-51.5
-39.375,-51.5
-38.125,-51.5
-36.875,-51.5
-35.625,-51.5
-34.375,-51.5
-33.125,-51.5
-31.875,-51.5
-30.625,-51.5
-29.375,-51.5
-28.125,-51.5
-26.875,-51.5
-25.625,-51.5
-24.375,-51.5
-23.125,-51.5
-21.875,-51.5
-20.625,-51.5
-19.375,-51.5
-18.125,-51.5
-16.875,-51.5
-15.625,-51.5
-14.375,-51.5
-13.125,-51.5
-11.875,-51.5
-10.625,-51.5
-9.375,-51.5
-8.125,-51.5
-6.875,-51.5
-5.625,-51.5
-4.375,-51.5
-3.125,-51.5
-1.875,-51.5
-0.625,-51.5
0.625,-51.5
1.875,-51.5
3.125,-51.5
4.375,-51.5
5.625,-51.5
6.875,-51.5
8.125,-51.5
9.375,-51.5
10.625,-51.5
11.875,-51.5
13.125,-51.5
14.375,-51.5
15.625,-51.5
16.875,-51.5
18.125,-51.5
19.375,-51.5
20.625,-51.5
21.875,-51.5
23.125,-51.5
24.375,-51.5
25.625,-51.5
26.875,-51.5
28.125,-51.5
29.375,-51.5
30.625,-51.5
31.875,-51.5
33.125,-51.5
34.375,-51.5
35.625,-51.5
36.875,-51.5
38.125,-51.5
39.375,-51.5
40.625,-51.5
41.875,-51.5
43.125,-51.5
44.375,-51.5
45.625,-51.5
46.875,-51.5
48.125,-51.5
49.375,-51.5
50.625,-51.5
51.875,-51.5
53.125,-51.5
54.375,-51.5
55.625,-51.5
56.875,-51.5
58.125,-51.5
59.375,-51.5
60.625,-51.5
61.875,-51.5
63.125,-51.5
64.375,-51.5
65.625,-51.5
66.875,-51.5
68.125,-51.5
69.375,-51.5
70.625,-51.5
71.875,-51.5
73.125,-51.5
74.375,-51.5
75.625,-51.5
76.875,-51.5
78.125,-51.5
79.375,-51.5
80.625,-51.5
81.875,-51.5
83.125,-51.5
84.375,-51.5
85.625,-51.5
86.875,-51.5
88.125,-51.5
89.375,-51.5
90.625,-51.5
91.875,-51.5
93.125,-51.5
94.375,-51.5
95.625,-51.5
96.875,-51.5
98.125,-51.5
99.375,-51.5
100.625,-51.5
101.875,-51.5
103.125,-51.5
104.375,-51.5
105.625,-51.5
106.875,-51.5
108.125,-51.5
109.375,-51.5
110.625,-51.5
111.875,-51.5
113.125,-51.5
114.375,-51.5
115.625,-51.5
116.875,-51.5
118.125,-51.5
119.375,-51.5
120.625,-51.5
121.875,-51.5
123.125,-51.5
124.375,-51.5
125.625,-51.5
126.875,-51.5
128.125,-51.5
129.375,-51.5
130.625,-51.5
131.875,-51.5
133.125,-51.5
134.375,-51.5
135.625,-51.5
136.875,-51.5
138.125,-51.5
139.375,-51.5
140.625,-51.5
141.875,-51.5
143.125,-51.5
144.375,-51.5
145.625,-51.5
146.875,-51.5
148.125,-51.5
149.375,-51.5
150.625,-51.5
151.875,-51.5
153.125,-51.5
154.375,-51.5
155.625,-51.5
156.875,-51.5
158.125,-51.5
159.375,-51.5
160.625,-51.5
161.875,-51.5
163.125,-51.5
164.375,-51.5
165.625,-51.5
166.875,-51.5
168.125,-51.5
169.375,-51.5
170.625,-51.5
171.875,-51.5
173.125,-51.5
174.375,-51.5
175.625,-51.5
176.875,-51.5
178.125,-51.5
179.375,-51.5
-179.375,-50.5
-178.125,-50.5
-176.875,-50.5
-175.625,-50.5
-174.375,-50.5
-173.125,-50.5
-171.875,-50.5
-170.625,-50.5
-169.375,-50.5
-168.125,-50.5
-166.875,-50.5
-165.625,-50.5
-164.375,-50.5
-163.125,-50.5
-161.875,-50.5
-160.625,-50.5
-159.375,-50.5
-158.125,-50.5
-156.875,-50.5
-155.625,-50.5
-154.375,-50.5
-153.125,-50.5
-151.875,-50.5
-150.625,-50.5
-149.375,-50.5
-148.125,-50.5
-146.875,-50.5
-145.625,-50.5
-144.375,-50.5
-143.125,-50.5
-141.875,-50.5
-140.625,-50.5
-139.375,-50.5
-138.125,-50.5
-136.875,-50.5
-135.625,-50.5
-134.375,-50.5
-133.125,-50.5
-131.875,-50.5
-130.625,-50.5
-129.375,-50.5
-128.125,-50.5
-126.875,-50.5
-125.625,-50.5
-124.375,-50.5
-123.125,-50.5
-121.875,-50.5
-120.625,-50.5
-119.375,-50.5
-118.125,-50.5
-116.875,-50.5
-115.625,-50.5
-114.375,-50.5
-113.125,-50.5
-111.875,-50.5
-110.625,-50.5
-109.375,-50.5
-108.125,-50.5
-106.875,-50.5
-105.625,-50.5
-104.375,-50.5
-103.125,-50.5
-101.875,-50.5
-100.625,-50.5
-99.375,-50.5
-98.125,-50.5
-96.875,-50.5
-95.625,-50.5
-94.375,-50.5
-93.125,-50.5
-91.875,-50.5
-90.625,-50.5
-89.375,-50.5
-88.125,-50.5
-86.875,-50.5
-85.625,-50.5
-84.375,-50.5
-83.125,-50.5
-81.875,-50.5
-80.625,-50.5
-79.375,-50.5
-78.125,-50.5
-76.875,-50.5
-75.625,-50.5
-74.375,-50.5
-73.125,-50.5
-71.875,-50.5
-70.625,-50.5
-69.375,-50.5
-68.125,-50.5
-66.875,-50.5
-65.625,-50.5
-64.375,-50.5
-63.125,-50.5
-61.875,-50.5
-60.625,-50.5
-59.375,-50.5
-58.125,-50.5
-56.875,-50.5
-55.625,-50.5
-54.375,-50.5
-53.125,-50.5
-51.875,-50.5
-50.625,-50.5
-49.375,-50.5
-48.125,-50.5
-46.875,-50.5
-45.625,-50.5
-44.375,-50.5
-43.125,-50.5
-41.875,-50.5
-40.625,-50.5
-39.375,-50.5
-38.125,-50.5
-36.875,-50.5
-35.625,-50.5
-34.375,-50.5
-33.125,-50.5
-31.875,-50.5
-30.625,-50.5
-29.375,-50.5
-28.125,-50.5
-26.875,-50.5
-25.625,-50.5
-24.375,-50.5
-23.125,-50.5
-21.875,-50.5
-20.625,-50.5
-19.375,-50.5
-18.125,-50.5
-16.875,-50.5
-15.625,-50.5
-14.375,-50.5
-13.125,-50.5
-11.875,-50.5
-10.625,-50.5
-9.375,-50.5
-8.125,-50.5
-6.875,-50.5
-5.625,-50.5
-4.375,-50.5
-3.125,-50.5
-1.875,-50.5
-0.625,-50.5
0.625,-50.5
1.875,-50.5
3.125,-50.5
4.375,-50.5
5.625,-50.5
6.875,-50.5
8.125,-50.5
9.375,-50.5
10.625,-50.5
11.875,-50.5
13.125,-50.5
14.375,-50.5
15.625,-50.5
16.875,-50.5
18.125,-50.5
19.375,-50.5
20.625,-50.5
21.875,-50.5
23.125,-50.5
24.375,-50.5
25.625,-50.5
26.875,-50.5
28.125,-50.5
29.375,-50.5
30.625,-50.5
31.875,-50.5
33.125,-50.5
34.375,-50.5
35.625,-50.5
36.875,-50.5
38.125,-50.5
39.375,-50.5
40.625,-50.5
41.875,-50.5
43.125,-50.5
44.375,-50.5
45.625,-50.5
46.875,-50.5
48.125,-50.5
49.375,-50.5
50.625,-50.5
51.875,-50.5
53.125,-50.5
54.375,-50.5
55.625,-50.5
56.875,-50.5
58.125,-50.5
59.375,-50.5
60.625,-50.5
61.875,-50.5
63.125,-50.5
64.375,-50.5
65.625,-50.5
66.875,-50.5
68.125,-50.5
69.375,-50.5
70.625,-50.5
71.875,-50.5
73.125,-50.5
74.375,-50.5
75.625,-50.5
76.875,-50.5
78.125,-50.5
79.375,-50.5
80.625,-50.5
81.875,-50.5
83.125,-50.5
84.375,-50.5
85.625,-50.5
86.875,-50.5
88.125,-50.5
89.375,-50.5
90.625,-50.5
91.875,-50.5
93.125,-50.5
94.375,-50.5
95.625,-50.5
96.875,-50.5
98.125,-50.5
99.375,-50.5
100.625,-50.5
101.875,-50.5
103.125,-50.5
104.375,-50.5
105.625,-50.5
106.875,-50.5
108.125,-50.5
109.375,-50.5
110.625,-50.5
111.875,-50.5
113.125,-50.5
114.375,-50.5
115.625,-50.5
116.875,-50.5
118.125,-50.5
119.375,-50.5
120.625,-50.5
121.875,-50.5
123.125,-50.5
124.375,-50.5
125.625,-50.5
126.875,-50.5
128.125,-50.5
129.375,-50.5
130.625,-50.5
131.875,-50.5
133.125,-50.5
134.375,-50.5
135.625,-50.5
136.875,-50.5
138.125,-50.5
139.375,-50.5
140.625,-50.5
141.875,-50.5
143.125,-50.5
144.375,-50.5
145.625,-50.5
146.875,-50.5
148.125,-50.5
149.375,-50.5
150.625,-50.5
151.875,-50.5
153.125,-50.5
154.375,-50.5
155.625,-50.5
156.875,-50.5
158.125,-50.5
159.375,-50.5
160.625,-50.5
161.875,-50.5
163.125,-50.5
164.375,-50.5
165.625,-50.5
166.875,-50.5
168.125,-50.5
169.375,-50.5
170.625,-50.5
171.875,-50.5
173.125,-50.5
174.375,-50.5
175.625,-50.5
176.875,-50.5
178.125,-50.5
179.375,-50.5
-179.375,-49.5
-178.125,-49.5
-176.875,-49.5
-175.625,-49.5
-174.375,-49.5
-173.125,-49.5
-171.875,-49.5
-170.625,-49.5
-169.375,-49.5
-168.125,-49.5
-166.875,-49.5
-165.625,-49.5
-164.375,-49.5
-163.125,-49.5
-161.875,-49.5
-160.625,-49.5
-159.375,-49.5
-158.125,-49.5
-156.875,-49.5
-155.625,-49.5
-154.375,-49.5
-153.125,-49.5
-151.875,-49.5
-150.625,-49.5
-149.375,-49.5
-148.125,-49.5
-146.875,-49.5
-145.625,-49.5
-144.375,-49.5
-143.125,-49.5
-141.875,-49.5
-140.625,-49.5
-139.375,-49.5
-138.125,-49.5
-136.875,-49.5
-135.625,-49.5
-134.375,-49.5
-133.125,-49.5
-131.875,-49.5
-130.625,-49.5
-129.375,-49.5
-128.125,-49.5
-126.875,-49.5
-125.625,-49.5
-124.375,-49.5
-123.125,-49.5
-121.875,-49.5
-120.625,-49.5
-119.375,-49.5
-118.125,-49.5
-116.875,-49.5
-115.625,-49.5
-114.375,-49.5
-113.125,-49.5
-111.875,-49.5
-110.625,-49.5
-109.375,-49.5
-108.125,-49.5
-106.875,-49.5
-105.625,-49.5
-104.375,-49.5
-103.125,-49.5
-101.875,-49.5
-100.625,-49.5
-99.375,-49.5
-98.125,-49.5
-96.875,-49.5
-95.625,-49.5
-94.375,-49.5
-93.125,-49.5
-91.875,-49.5
-90.625,-49.5
-89.375,-49.5
-88.125,-49.5
-86.875,-49.5
-85.625,-49.5
-84.375,-49.5
-83.125,-49.5
-81.875,-49.5
-80.625,-49.5
-79.375,-49.5
-78.125,-49.5
-76.875,-49.5
-75.625,-49.5
-74.375,-49.5
-73.125,-49.5
-71.875,-49.5
-70.625,-49.5
-69.375,-49.5
-68.125,-49.5
-66.875,-49.5
-65.625,-49.5
-64.375,-49.5
-63.125,-49.5
-61.875,-49.5
-60.625,-49.5
-59.375,-49.5
-58.125,-49.5
-56.875,-49.5
-55.625,-49.5
-54.375,-49.5
-53.125,-49.5
-51.875,-49.5
-50.625,-49.5
-49.375,-49.5
-48.125,-49.5
-46.875,-49.5
-45.625,-49.5
-44.375,-49.5
-43.125,-49.5
-41.875,-49.5
-40.625,-49.5
-39.375,-49.5
-38.125,-49.5
-36.875,-49.5
-35.625,-49.5
-34.375,-49.5
-33.125,-49.5
-31.875,-49.5
-30.625,-49.5
-29.375,-49.5
-28.125,-49.5
-26.875,-49.5
-25.625,-49.5
-24.375,-49.5
-23.125,-49.5
-21.875,-49.5
-20.625,-49.5
-19.375,-49.5
-18.125,-49.5
-16.875,-49.5
-15.625,-49.5
-14.375,-49.5
-13.125,-49.5
-11.875,-49.5
-10.625,-49.5
-9.375,-49.5
-8.125,-49.5
-6.875,-49.5
-5.625,-49.5
-4.375,-49.5
-3.125,-49.5
-1.875,-49.5
-0.625,-49.5
0.625,-49.5
1.875,-49.5
3.125,-49.5
4.375,-49.5
5.625,-49.5
6.875,-49.5
8.125,-49.5
9.375,-49.5
10.625,-49.5
11.875,-49.5
13.125,-49.5
14.375,-49.5
15.625,-49.5
16.875,-49.5
18.125,-49.5
19.375,-49.5
20.625,-49.5
21.875,-49.5
23.125,-49.5
24.375,-49.5
25.625,-49.5
26.875,-49.5
28.125,-49.5
29.375,-49.5
30.625,-49.5
31.875,-49.5
33.125,-49.5
34.375,-49.5
35.625,-49.5
36.875,-49.5
38.125,-49.5
39.375,-49.5
40.625,-49.5
41.875,-49.5
43.125,-49.5
44.375,-49.5
45.625,-49.5
46.875,-49.5
48.125,-49.5
49.375,-49.5
50.625,-49.5
51.875,-49.5
53.125,-49.5
54.375,-49.5
55.625,-49.5
56.875,-49.5
58.125,-49.5
59.375,-49.5
60.625,-49.5
61.875,-49.5
63.125,-49.5
64.375,-49.5
65.625,-49.5
66.875,-49.5
68.125,-49.5
69.375,-49.5
70.625,-49.5
71.875,-49.5
73.125,-49.5
74.375,-49.5
75.625,-49.5
76.875,-49.5
78.125,-49.5
79.375,-49.5
80.625,-49.5
81.875,-49.5
83.125,-49.5
84.375,-49.5
85.625,-49.5
86.875,-49.5
88.125,-49.5
89.375,-49.5
90.625,-49.5
91.875,-49.5
93.125,-49.5
94.375,-49.5
95.625,-49.5
96.875,-49.5
98.125,-49.5
99.375,-49.5
100.625,-49.5
101.875,-49.5
103.125,-49.5
104.375,-49.5
105.625,-49.5
106.875,-49.5
108.125,-49.5
109.375,-49.5
110.625,-49.5
111.875,-49.5
113.125,-49.5
114.375,-49.5
115.625,-49.5
116.875,-49.5
118.125,-49.5
119.375,-49.5
120.625,-49.5
121.875,-49.5
123.125,-49.5
124.375,-49.5
125.625,-49.5
126.875,-49.5
128.125,-49.5
129.375,-49.5
130.625,-49.5
131.875,-49.5
133.125,-49.5
134.375,-49.5
135.625,-49.5
136.875,-49.5
138.125,-49.5
139.375,-49.5
140.625,-49.5
141.875,-49.5
143.125,-49.5
144.375,-49.5
145.625,-49.5
146.875,-49.5
148.125,-49.5
149.375,-49.5
150.625,-49.5
151.875,-49.5
153.125,-49.5
154.375,-49.5
155.625,-49.5
156.875,-49.5
158.125,-49.5
159.375,-49.5
160.625,-49.5
161.875,-49.5
163.125,-49.5
164.375,-49.5
165.625,-49.5
166.875,-49.5
168.125,-49.5
169.375,-49.5
170.625,-49.5
171.875,-49.5
173.125,-49.5
174.375,-49.5
175.625,-49.5
176.875,-49.5
178.125,-49.5
179.375,-49.5
-179.375,-48.5
-178.125,-48.5
-176.875,-48.5
-175.625,-48.5
-174.375,-48.5
-173.125,-48.5
-171.875,-48.5
-170.625,-48.5
-169.375,-48.5
-168.125,-48.5
-166.875,-48.5
-165.625,-48.5
-164.375,-48.5
-163.125,-48.5
-161.875,-48.5
-160.625,-48.5
-159.375,-48.5
-158.125,-48.5
-156.875,-48.5
-155.625,-48.5
-154.375,-48.5
-153.125,-48.5
-151.875,-48.5
-150.625,-48.5
-149.375,-48.5
-148.125,-48.5
-146.875,-48.5
-145.625,-48.5
-144.375,-48.5
-143.125,-48.5
-141.875,-48.5
-140.625,-48.5
-139.375,-48.5
-138.125,-48.5
-136.875,-48.5
-135.625,-48.5
-134.375,-48.5
-133.125,-48.5
-131.875,-48.5
-130.625,-48.5
-129.375,-48.5
-128.125,-48.5
-126.875,-48.5
-125.625,-48.5
-124.375,-48.5
-123.125,-48.5
-121.875,-48.5
-120.625,-48.5
-119.375,-48.5
-118.125,-48.5
-116.875,-48.5
-115.625,-48.5
-114.375,-48.5
-113.125,-48.5
-111.875,-48.5
-110.625,-48.5
-109.375,-48.5
-108.125,-48.5
-106.875,-48.5
-105.625,-48.5
-104.375,-48.5
-103.125,-48.5
-101.875,-48.5
-100.625,-48.5
-99.375,-48.5
-98.125,-48.5
-96.875,-48.5
-95.625,-48.5
