lon,lat,elev
-95.7,39.25,11.484983314794215
-101.35,37.18,27.947719688542826
-98.03,37.93,14.961067853170189
-95.7,37.25,8.259176863181313
-98.37,39.67,15.044493882091212
-99.97,38.25,20.884315906562847
-98.15,39.65,14.877641824249165
-95.75,38.25,10.873192436040044
-100.28,38.07,24.276974416017797
-97.95,38.62,14.265850945494995
-99.12,39.67,16.073414905450502
-94.77,38.35,8.676307007786429
-101.25,37.93,27.057842046718577
-99.1,38.18,18.548387096774192
-95.27,38.97,9.955506117908786
-94.93,39.32,9.343715239154616
-98.55,39.82,17.157953281423804
-95.85,38.42,11.401557285873192
-95.4,39.05,8.759733036707452
-101.37,38.48,29.6440489432703
-95.63,38.08,10.038932146829811
-100.92,37.05,25.667408231368185
-96.3,39.62,12.764182424916573
-98.15,39.05,13.264738598442714
-97.33,39.17,13.097886540600667
-99.53,39.95,19.187986651835374
-96.08,37.38,9.454949944382648
-99.18,38.67,18.68743047830923
-98.03,39.9,15.211345939933258
-96.13,38.13,10.873192436040044
-96.58,39.2,10.67853170189099
-98.22,39.78,16.740823136818687
-96.63,39.85,11.985539488320356
-96.57,38.17,13.097886540600667
-99.57,38.58,19.799777530589544
-96.23,39.05,10.372636262513904
-97.67,38.38,14.321468298109009
-98.58,37.28,14.349276974416018
-95.7,38.5,10.873192436040044
-96.88,39.08,11.902113459399333
-97.45,39.35,13.348164627363737
-100.87,39.27,27.25250278086763
-97.7,39.13,12.736373748609566
-94.82,38.15,8.9265850945495
-95.45,37.18,8.42602892102336
-97.67,37.87,13.681868743047831
-99.03,39.18,17.157953281423804
-96.0,38.37,10.761957730812012
-99.9,38.45,20.800889877641822
-97.28,38.07,14.543937708565071
-99.93,39.82,21.46829810901001
-99.83,39.7,21.635150166852057
-97.87,37.47,14.265850945494995
-100.52,39.83,23.164627363737484
-94.77,38.88,10.595105672969966
-96.17,39.5,11.568409343715238
-95.83,38.63,10.789766407119021
-94.97,38.5,8.9265850945495
-95.32,39.22,11.067853170189098
-95.28,38.62,9.260289210233593
-97.17,37.28,11.484983314794215
-94.87,38.57,9.010011123470523
-96.87,39.57,12.68075639599555
-95.27,37.33,9.371523915461625
-99.32,39.73,17.797552836484982
-94.73,37.33,9.371523915461625
-99.3,39.23,19.883203559510566
-95.57,38.65,10.622914349276973
-97.02,37.93,13.014460511679644
-98.73,37.65,17.57508342602892
-96.83,39.47,10.706340378197998
-99.92,38.63,22.942157953281423
-95.95,38.55,10.53948832035595
-96.62,37.82,14.543937708565071
-95.95,39.13,9.454949944382648
-101.8,39.77,30.14460511679644
-101.92,39.85,32.17463848720801
-97.78,39.78,13.681868743047831
-100.9,38.48,26.807563959955505
-96.18,37.13,9.093437152391546
-97.43,37.92,13.348164627363737
-101.75,38.9,30.812013348164626
-98.78,39.78,16.907675194660733
-98.2,38.22,15.545050055617352
-94.67,38.77,10.984427141268075
-99.27,39.43,16.82424916573971
-97.87,39.02,12.68075639599555
-96.32,38.02,13.765294771968854
-95.05,39.1,8.9265850945495
-95.63,39.07,9.121245828698553
-95.93,37.75,9.78865406006674
-95.08,39.78,10.789766407119021
-96.6,39.25,10.622914349276973
-100.17,38.65,23.77641824249166
-95.47,39.33,9.78865406006674
-96.02,37.98,9.955506117908786
-99.88,39.02,22.413793103448274
-99.83,39.17,21.496106785317018
-95.07,37.55,9.621802002224694
-96.3,39.2,10.038932146829811
-97.05,39.82,12.68075639599555
-96.75,38.8,14.015572858731923
-97.43,37.65,12.847608453837598
-97.0,37.25,11.81868743047831
-101.25,39.07,29.810901001112345
-95.83,39.73,11.651835372636262
-85.13,36.68,9.705228031145717
-82.62,38.45,6.395995550611791
-83.88,36.87,10.122358175750835
-86.13,36.9,6.646273637374861
-86.87,37.42,5.367074527252503
-84.3,37.57,10.706340378197998
-85.65,37.92,6.312569521690768
-83.57,37.17,9.955506117908786
-83.53,36.78,11.373748609566185
-85.75,37.75,8.592880978865406
-86.43,37.0,6.229143492769744
-86.48,36.95,6.451612903225806
-86.43,36.97,6.117908787541713
-85.15,37.48,7.230255839822024
-82.58,37.22,15.545050055617352
-85.37,36.78,6.729699666295884
-86.5,37.42,6.729699666295884
-87.97,36.8,5.116796440489432
-83.03,37.23,10.233592880978865
-85.92,37.1,7.480533926585094
-83.93,37.9,7.675194660734149
-83.02,36.88,16.907675194660733
-87.78,36.98,5.784204671857619
-85.3,37.08,8.78754171301446
-89.12,36.77,5.2836484983314795
-84.67,39.05,9.17686318131257
-84.43,37.48,10.984427141268075
-84.3,38.38,7.397107897664071
-84.77,37.65,9.78865406006674
-87.7,37.17,5.450500556173526
-84.58,38.72,9.649610678531701
-86.72,37.55,5.2836484983314795
-84.33,37.75,10.122358175750835
-85.88,37.7,8.259176863181313
-87.17,36.78,6.979977753058955
-84.33,38.67,6.729699666295884
-83.55,38.12,7.397107897664071
-82.42,37.43,7.758620689655173
-83.72,38.42,9.010011123470523
-83.75,36.78,10.205784204671858
-84.87,38.23,5.867630700778643
-84.9,38.18,8.036707452725251
-83.65,37.95,9.53837597330367
-84.55,38.2,9.093437152391546
-85.92,37.6,7.5917686318131254
-88.0,36.9,4.949944382647386
-83.93,37.4,12.486095661846496
-82.98,38.23,7.675194660734149
-85.5,37.25,6.646273637374861
-83.32,36.82,11.81868743047831
-83.18,37.25,8.759733036707452
-83.77,37.55,7.230255839822024
-87.63,37.75,4.866518353726362
-87.57,37.87,4.977753058954393
-84.72,37.82,6.229143492769744
-83.37,37.17,8.843159065628475
-82.67,37.57,7.202447163515017
-83.32,37.6,13.153503893214683
-82.93,37.17,11.401557285873192
-84.63,37.97,9.705228031145717
-85.4,38.38,8.843159065628475
-84.58,37.62,10.372636262513904
-86.3,37.52,6.896551724137931
-84.6,38.03,9.955506117908786
-84.92,37.35,8.175750834260288
-82.87,38.65,6.229143492769744
-84.97,38.43,5.784204671857619
-84.1,37.13,11.92992213570634
-85.73,38.18,5.89543937708565
-85.8,38.28,5.367074527252503
-87.48,37.32,5.367074527252503
-87.42,37.22,5.2836484983314795
-86.1,37.18,8.42602892102336
-83.72,37.1,8.843159065628475
-88.07,37.33,6.201334816462737
-82.75,37.57,6.896551724137931
-88.63,36.78,4.866518353726362
-88.67,36.85,5.450500556173526
-83.73,36.6,11.596218020022247
-84.85,36.83,9.371523915461625
-83.95,38.05,9.53837597330367
-84.33,37.35,11.318131256952169
-85.88,37.27,6.729699666295884
-88.33,36.62,5.116796440489432
-86.25,37.28,6.8131256952169075
-83.65,37.27,8.008898776418242
-87.15,37.77,5.061179087875417
-82.8,37.82,6.896551724137931
-86.98,37.27,5.033370411568409
-84.23,38.2,8.509454949944383
-82.58,37.53,7.313681868743048
-83.7,36.75,10.122358175750835
-87.77,37.4,5.033370411568409
-83.35,37.53,7.842046718576196
-86.9,37.22,5.033370411568409
-86.5,37.62,6.340378197997775
-86.88,36.85,6.646273637374861
-86.2,36.75,8.175750834260288
-87.53,37.6,4.699666295884316
-85.2,38.2,7.842046718576196
-85.73,37.98,5.450500556173526
-82.97,37.07,11.81868743047831
-83.68,37.85,7.6473859844271415
-84.62,37.12,10.28921023359288
-85.23,37.68,7.925472747497219
-84.67,37.53,10.177975528364849
-85.72,36.88,8.9265850945495
-85.35,38.03,5.784204671857619
-85.67,36.78,10.233592880978865
-83.25,37.92,8.42602892102336
-83.02,37.82,9.093437152391546
-84.62,38.65,9.621802002224694
-92.12,29.98,1.7241379310344827
-90.05,30.43,1.8909899888765294
-92.47,31.32,2.3915461624026695
-92.3,31.38,2.558398220244716
-90.53,30.7,3.0867630700778643
-93.1,32.12,3.5873192436040044
-91.17,30.58,2.3081201334816464
-91.9,32.78,2.9199110122358176
-91.05,30.55,2.196885428253615
-91.13,30.42,2.057842046718576
-91.13,30.53,2.196885428253615
-91.02,30.37,1.8909899888765294
-91.32,30.13,1.807563959955506
-92.58,30.8,1.807563959955506
-92.93,32.37,4.282536151279199
-89.87,30.78,2.5027808676307006
-92.72,31.38,2.586206896551724
-92.17,30.95,2.3081201334816464
-89.52,29.33,1.6963292547274749
-92.33,32.52,3.1701890989988875
-92.05,30.32,2.057842046718576
-91.12,30.2,1.8909899888765294
-90.97,30.8,3.337041156840934
-92.1,32.17,2.3081201334816464
-93.42,32.82,3.5873192436040044
-93.33,31.97,2.6418242491657398
-90.12,30.53,1.9744160177975527
-92.4,30.22,1.807563959955506
-90.97,30.47,1.9744160177975527
-91.03,30.07,1.8909899888765294
-92.8,30.87,2.9199110122358176
-92.42,30.5,2.057842046718576
-91.55,29.82,1.7519466073414904
-90.13,30.8,2.9199110122358176
-90.3,29.43,1.6407119021134593
-90.92,30.23,1.7241379310344827
-92.9,31.42,4.699666295884316
-92.03,30.43,2.1134593993325916
-90.0,29.23,1.668520578420467
-90.05,29.9,1.7241379310344827
-90.98,30.57,2.1412680756395996
-94.0,32.42,4.616240266963293
-93.42,29.88,1.7241379310344827
-90.37,30.5,1.9187986651835371
-90.48,30.53,1.9744160177975527
-93.4,31.38,4.699666295884316
-93.07,32.75,5.033370411568409
-90.73,29.58,1.7797552836484982
-91.72,29.95,1.807563959955506
-92.2,31.67,3.4204671857619577
-92.67,30.2,1.8631813125695216
-92.7,32.22,4.365962180200222
-91.85,31.48,2.2246941045606228
-93.83,32.33,3.337041156840934
-90.52,30.93,3.503893214682981
-93.47,32.42,3.1701890989988875
-91.98,30.2,1.9744160177975527
-93.22,30.25,1.7241379310344827
-91.18,32.8,2.5027808676307006
-93.27,31.13,3.6707452725250276
-90.75,30.5,1.9744160177975527
-94.0,31.97,3.253615127919911
-91.17,30.37,1.807563959955506
-92.4,31.18,2.2246941045606228
-93.73,32.02,4.783092324805339
-92.03,31.15,2.3915461624026695
-90.13,29.98,1.6407119021134593
-93.32,32.62,3.337041156840934
-92.05,32.52,2.335928809788654
-92.07,32.53,2.2246941045606228
-93.97,32.7,3.337041156840934
-91.2,29.7,1.7519466073414904
-91.02,29.93,1.8631813125695216
-91.82,30.03,1.7241379310344827
-90.13,29.92,1.6963292547274749
-90.03,29.93,1.6407119021134593
-91.43,30.7,1.9744160177975527
-92.67,30.82,2.6696329254727473
-90.98,30.73,2.753058954393771
-92.78,30.6,2.2246941045606228
-90.43,29.78,1.7241379310344827
-90.75,30.7,1.9744160177975527
-93.68,32.9,4.087875417130144
-91.23,30.32,1.807563959955506
-91.22,30.45,1.807563959955506
-90.57,30.07,1.7241379310344827
-93.65,32.35,3.0033370411568407
-92.82,29.73,1.6407119021134593
-93.28,30.95,3.6707452725250276
-92.68,32.52,4.004449388209121
-89.83,29.87,1.7241379310344827
-91.23,31.95,2.3081201334816464
-91.88,30.1,1.8909899888765294
-93.75,32.52,3.1701890989988875
-89.78,30.28,1.7241379310344827
-92.62,32.93,3.0033370411568407
-92.08,32.7,2.1412680756395996
-93.38,30.22,1.7241379310344827
-91.22,32.38,2.3915461624026695
-90.78,29.77,1.7797552836484982
-92.4,30.68,2.057842046718576
-93.58,30.2,1.807563959955506
-93.98,32.9,3.503893214682981
-92.63,31.92,2.836484983314794
-91.72,32.1,2.3081201334816464
-68.27,44.35,5.617352614015573
-69.8,44.32,4.6440489432703
-69.9,45.07,5.033370411568409
-69.6,45.27,8.092324805339265
-69.82,45.67,10.622914349276973
-67.85,46.43,5.2836484983314795
-70.72,44.07,6.729699666295884
-68.02,46.87,6.952169076751947
-69.53,46.62,10.122358175750835
-69.27,44.92,4.365962180200222
-69.23,45.18,4.866518353726362
-70.8,43.88,5.116796440489432
-70.48,45.22,11.735261401557286
-70.15,44.68,5.2002224694104555
-69.78,44.22,2.836484983314794
-69.57,44.93,4.699666295884316
-69.87,45.47,8.676307007786429
-67.83,46.2,4.949944382647386
-70.27,45.63,11.651835372636262
-70.22,44.1,3.1701890989988875
-70.2,45.22,11.484983314794215
-69.88,44.8,3.8375973303670743
-70.92,44.78,14.015572858731923
-68.7,45.65,4.699666295884316
-69.72,45.58,10.372636262513904
-69.53,44.05,3.253615127919911
-68.67,44.9,2.6140155728587318
-70.3,43.65,2.0300333704115685
-68.0,46.65,6.729699666295884
-70.65,44.97,14.627363737486096
-69.18,45.88,9.816462736373749
-70.78,43.47,4.004449388209121
-68.13,45.42,5.367074527252503
-67.95,47.17,5.978865406006674
-69.65,44.55,2.3915461624026695
-70.62,43.7,2.9199110122358176
-70.58,44.33,6.229143492769744
-69.15,44.2,4.866518353726362
-67.4,45.15,2.836484983314794
-76.17,39.47,2.169076751946607
-76.57,38.98,1.7241379310344827
-75.13,38.23,1.7241379310344827
-76.53,39.25,2.0022246941045605
-76.62,39.28,1.7519466073414904
-76.07,38.57,1.6963292547274749
-76.07,39.22,1.9744160177975527
-76.95,38.98,2.3915461624026695
-76.17,39.65,1.9744160177975527
-78.75,39.63,7.842046718576196
-75.8,38.88,2.057842046718576
-77.3,39.68,5.2002224694104555
-76.8,38.97,2.9199110122358176
-76.9,39.1,5.033370411568409
-76.72,38.43,3.0033370411568407
-79.08,39.6,16.82424916573971
-75.87,39.27,1.8909899888765294
-79.4,39.4,22.163515016685206
-76.67,38.68,3.0033370411568407
-76.42,38.33,1.9744160177975527
-75.68,38.22,1.807563959955506
-77.15,39.08,5.367074527252503
-76.18,38.72,1.7241379310344827
-75.58,38.37,1.7241379310344827
-75.52,38.33,2.057842046718576
-79.13,39.5,14.015572858731923
-75.4,38.17,1.807563959955506
-76.6,39.4,5.2002224694104555
-77.18,39.45,5.2836484983314795
-75.83,38.48,1.7241379310344827
-76.97,39.55,8.120133481646274
-76.87,39.33,5.533926585094549
-72.53,42.38,2.9199110122358176
-71.88,42.65,11.735261401557286
-72.03,42.43,9.343715239154616
-71.28,42.48,3.0033370411568407
-72.35,42.28,6.395995550611791
-71.12,42.22,6.979977753058955
-71.03,42.37,2.0022246941045605
-71.9,42.12,5.89543937708565
-72.85,42.4,13.765294771968854
-71.15,42.33,2.6696329254727473
-71.68,42.4,5.005561735261401
-72.13,42.12,7.397107897664071
-70.67,41.77,1.807563959955506
-70.52,41.38,1.807563959955506
-71.42,42.28,3.0867630700778643
-71.42,42.08,3.6707452725250276
-73.4,42.18,7.842046718576196
-72.2,42.35,9.78865406006674
-70.53,41.62,2.2246941045606228
-71.07,42.8,2.6696329254727473
-70.92,42.23,1.8909899888765294
-72.6,42.2,2.5027808676307006
-70.87,42.5,1.9744160177975527
-70.92,41.88,2.1412680756395996
-71.02,42.6,2.3915461624026695
-71.37,42.3,2.9199110122358176
-70.93,41.63,2.2246941045606228
-70.92,42.83,1.7241379310344827
-72.35,42.47,9.2880978865406
-71.68,42.12,4.310344827586206
-70.7,41.98,2.0300333704115685
-70.18,42.05,1.807563959955506
-71.13,42.52,2.3915461624026695
-70.92,41.78,2.1412680756395996
-72.08,42.05,7.925472747497219
-72.55,42.45,3.6707452725250276
-71.07,41.9,1.807563959955506
-72.22,42.63,7.480533926585094
-71.25,42.15,3.0311457174638488
-71.43,42.13,3.4204671857619577
-84.02,41.92,8.092324805339265
-88.48,46.65,12.764182424916573
-84.67,43.38,8.092324805339265
-83.53,45.07,7.480533926585094
-83.43,45.07,6.8687430478309235
-83.72,42.3,9.260289210233593
-83.07,43.85,8.008898776418242
-85.85,43.9,8.676307007786429
-85.23,42.3,9.566184649610678
-84.47,43.88,7.758620689655173
-86.43,42.13,6.952169076751947
-89.55,46.58,12.68075639599555
-85.48,43.7,9.510567296996662
-84.92,45.17,7.842046718576196
-85.42,44.28,12.736373748609566
-88.5,47.17,10.845383759733036
-83.4,43.48,7.675194660734149
-87.98,46.52,14.905450500556173
-84.83,42.52,9.621802002224694
-86.92,46.33,9.010011123470523
-84.47,45.65,6.646273637374861
-84.02,42.32,9.2880978865406
-85.0,41.95,9.983314794215795
-83.23,42.3,6.729699666295884
-83.33,42.23,7.119021134593993
-86.12,41.98,8.092324805339265
-85.12,45.17,6.8131256952169075
-84.47,42.72,9.010011123470523
-83.5,44.28,6.618464961067853
-86.25,42.02,9.010011123470523
-86.72,45.67,7.953281423804227
-83.73,42.97,8.314794215795327
-86.22,44.65,7.814238042269188
-84.68,45.03,13.348164627363737
-84.48,43.98,8.342602892102336
-85.92,46.62,8.731924360400445
-85.52,42.88,8.592880978865406
-84.78,44.63,11.651835372636262
-85.25,43.18,8.759733036707452
-82.9,42.38,6.8131256952169075
-82.68,43.87,6.896551724137931
-86.35,43.68,7.563959955506117
-85.28,42.65,8.342602892102336
-88.33,46.67,16.407119021134594
-84.63,41.93,10.789766407119021
-84.73,44.27,11.81868743047831
-84.68,44.37,11.4293659621802
-88.08,45.78,10.622914349276973
-90.18,46.47,13.765294771968854
-84.47,42.27,10.261401557285874
-85.6,42.28,9.705228031145717
-85.2,44.3,12.068965517241379
-84.6,42.78,9.03781979977753
-83.33,43.05,8.843159065628475
-84.03,44.42,9.17686318131257
-86.3,44.22,6.729699666295884
-87.4,46.57,7.730812013348165
-87.57,46.53,13.626251390433815
-84.22,43.62,7.063403781979978
-84.77,43.58,8.39822024471635
-86.67,46.42,7.397107897664071
-86.23,43.17,7.091212458286986
-85.5,46.33,9.065628476084537
-85.5,44.92,7.146829810901001
-84.23,45.42,7.146829810901001
-89.2,46.83,8.342602892102336
-84.18,43.03,7.925472747497219
-84.97,45.37,7.480533926585094
-82.45,42.95,6.729699666295884
-83.77,45.35,8.175750834260288
-84.72,45.85,6.729699666295884
-85.5,45.75,6.729699666295884
-84.57,43.05,7.925472747497219
-84.37,46.47,7.78642936596218
-86.28,42.4,6.896551724137931
-87.5,45.7,8.9265850945495
-88.62,46.05,14.849833147942158
-85.23,46.6,8.008898776418242
-85.63,41.95,8.592880978865406
-85.58,44.73,7.202447163515017
-84.45,45.17,9.53837597330367
-84.28,44.33,11.902113459399333
-84.95,46.77,6.8687430478309235
-96.52,47.3,9.343715239154616
-95.98,48.3,11.318131256952169
-93.42,43.62,12.068965517241379
-95.4,45.87,13.43159065628476
-96.78,48.33,8.843159065628475
-96.13,45.37,10.789766407119021
-94.62,48.72,10.761957730812012
-95.6,45.32,10.456062291434927
-93.8,48.2,11.985539488320356
-94.1,43.65,10.984427141268075
-94.2,46.37,11.902113459399333
-91.87,47.27,14.543937708565071
-96.83,45.62,10.038932146829811
-93.88,45.17,9.955506117908786
-91.5,43.63,11.651835372636262
-96.43,48.97,10.28921023359288
-93.28,45.32,9.371523915461625
-93.58,44.8,7.730812013348165
-92.52,46.7,12.374860956618464
-94.4,45.58,12.152391546162402
-96.6,47.8,9.17686318131257
-96.05,44.93,10.622914349276973
-93.78,45.05,9.621802002224694
-95.85,46.83,13.292547274749722
-92.18,46.83,13.709677419354838
-92.25,44.13,10.706340378197998
-93.58,45.3,9.371523915461625
-92.57,47.47,13.876529477196884
-94.47,43.63,11.707452725250278
-93.28,44.3,9.955506117908786
-93.18,44.67,9.955506117908786
-96.07,46.28,11.902113459399333
-92.92,47.0,12.235817575083425
-93.0,45.28,9.371523915461625
-95.73,47.57,12.736373748609566
-94.22,44.55,10.28921023359288
-96.8,47.08,9.093437152391546
-95.4,45.65,11.568409343715238
-90.33,47.75,6.896551724137931
-92.57,43.7,13.07007786429366
-93.5,47.23,12.764182424916573
-94.35,46.42,11.985539488320356
-96.95,48.77,8.509454949944383
-92.02,43.57,13.014460511679644
-92.87,44.77,7.5917686318131254
-92.85,47.38,13.125695216907674
-92.93,46.02,10.372636262513904
-91.35,43.77,7.146829810901001
-93.83,48.62,11.067853170189098
-93.38,48.57,11.651835372636262
-91.38,47.62,18.68743047830923
-95.2,47.22,14.265850945494995
-93.62,44.65,8.092324805339265
-91.32,43.87,7.119021134593993
-92.27,44.45,7.480533926585094
-95.32,44.25,11.318131256952169
-91.97,43.72,8.676307007786429
-94.22,47.25,12.68075639599555
-94.5,45.13,11.234705228031146
-94.35,45.97,11.151279199110123
-94.85,45.98,12.56952169076752
-96.23,43.65,14.015572858731923
-96.18,45.02,10.984427141268075
-95.97,47.32,11.902113459399333
-93.65,45.02,10.28921023359288
-95.78,44.45,11.568409343715238
-94.82,45.67,11.902113459399333
-93.65,45.75,10.706340378197998
-95.93,45.13,10.28921023359288
-93.22,44.88,8.704115684093438
-95.98,44.55,11.568409343715238
-91.82,44.17,7.313681868743048
-95.75,44.93,9.983314794215795
-92.75,46.45,10.873192436040044
-93.3,45.88,10.150166852057842
-95.88,45.58,11.29032258064516
-94.93,45.3,11.985539488320356
-94.45,44.3,8.9265850945495
-95.85,47.83,11.401557285873192
-94.93,44.72,10.956618464961068
-95.57,46.42,9.955506117908786
-93.23,44.1,11.373748609566185
-95.07,46.9,13.876529477196884
-96.08,46.57,12.764182424916573
-94.12,46.67,12.235817575083425
-96.32,44.02,16.10122358175751
-93.58,47.25,12.486095661846496
-92.08,43.67,9.621802002224694
-96.27,47.88,10.122358175750835
-92.55,44.57,7.397107897664071
-92.62,44.62,7.369299221357063
-95.12,44.53,10.53948832035595
-93.92,47.05,13.014460511679644
-92.5,43.92,12.56952169076752
-93.73,45.08,9.705228031145717
-95.73,48.85,10.511679644048943
-93.12,44.7,9.705228031145717
-96.27,46.48,11.902113459399333
-94.37,45.83,10.873192436040044
-94.18,45.58,10.42825361512792
-93.97,44.3,8.843159065628475
-93.32,46.8,12.096774193548386
-93.82,45.53,10.205784204671858
-94.97,44.23,10.372636262513904
-94.53,44.65,10.456062291434927
-92.8,45.05,7.313681868743048
-95.65,46.97,14.182424916573972
-92.28,47.8,13.348164627363737
-95.62,44.23,13.542825361512792
-91.67,47.02,6.924360400444939
-96.13,44.27,16.490545050055616
-92.05,44.38,7.397107897664071
-95.13,46.43,13.097886540600667
-94.58,47.07,13.598442714126808
-93.52,44.07,11.401557285873192
-94.52,48.17,11.651835372636262
-93.73,43.75,11.81868743047831
-96.48,45.8,10.28921023359288
-95.02,45.13,11.234705228031146
-95.12,43.87,13.18131256952169
-94.17,43.77,11.04004449388209
-94.05,47.43,12.791991101223582
-91.68,44.08,7.230255839822024
-94.07,44.97,10.456062291434927
-95.58,43.65,14.961067853170189
-92.67,44.3,9.983314794215795
-89.5,34.5,5.033370411568409
-88.52,33.83,3.3092324805339266
-89.17,33.32,6.0622914349276975
-90.13,34.75,3.754171301446051
-88.63,34.52,5.033370411568409
-89.98,34.3,3.503893214682981
-89.58,30.37,1.8909899888765294
-90.48,33.18,2.586206896551724
-88.9,30.4,1.807563959955506
-88.8,33.28,3.5873192436040044
-88.57,34.67,5.784204671857619
-90.45,31.55,5.339265850945495
-88.57,33.25,4.087875417130144
-89.35,34.0,3.6707452725250276
-88.53,31.55,2.9199110122358176
-89.68,34.87,4.699666295884316
-89.33,33.87,3.754171301446051
-90.02,32.63,3.5595105672969964
-89.92,33.5,3.5873192436040044
-89.53,32.73,5.033370411568409
-91.03,31.1,4.783092324805339
-90.05,34.02,3.4204671857619577
-90.57,34.2,3.114571746384872
-89.67,33.98,3.754171301446051
-89.57,31.63,4.087875417130144
-88.77,32.42,4.365962180200222
-89.83,31.25,2.947719688542825
-88.4,33.52,2.836484983314794
-88.52,34.92,4.89432703003337
-88.48,32.08,6.229143492769744
-88.7,33.28,3.921023359288098
-90.37,31.97,5.756395995550611
-89.9,31.98,4.087875417130144
-89.33,32.8,4.949944382647386
-89.75,33.68,3.5873192436040044
-89.92,34.15,4.199110122358175
-88.82,32.2,3.754171301446051
-89.27,33.55,5.2836484983314795
-91.07,31.68,4.004449388209121
-89.48,32.32,5.700778642936596
-88.4,34.27,4.532814238042269
-88.87,32.92,5.89543937708565
-89.93,32.52,4.199110122358175
-91.02,33.38,2.753058954393771
-90.2,33.5,2.753058954393771
-89.83,33.8,3.253615127919911
-89.07,30.42,1.8631813125695216
-88.72,34.45,4.505005561735262
-89.3,31.32,3.0033370411568407
-90.45,31.82,6.729699666295884
-90.0,34.83,4.727474972191324
-89.2,34.62,5.116796440489432
-89.43,34.82,5.728587319243604
-89.02,33.9,4.532814238042269
-89.8,34.73,4.699666295884316
-88.22,34.8,6.729699666295884
-89.6,33.05,5.116796440489432
-90.23,34.9,3.4204671857619577
-90.28,34.2,3.0033370411568407
-89.12,31.68,3.5595105672969964
-88.55,31.15,2.586206896551724
-90.05,33.12,3.503893214682981
-90.77,31.17,4.922135706340378
-89.07,33.13,6.562847608453837
-90.47,31.25,5.561735261401557
-90.88,31.47,4.616240266963293
-88.75,32.33,4.282536151279199
-88.72,30.98,2.057842046718576
-90.3,33.75,2.9199110122358176
-89.55,31.87,4.199110122358175
-90.1,31.55,3.503893214682981
-90.52,33.45,2.6418242491657398
-89.52,34.95,5.450500556173526
-91.38,31.55,3.2814238042269186
-89.0,34.47,4.866518353726362
-89.08,32.33,4.616240266963293
-90.52,32.2,3.4204671857619577
-89.7,32.72,4.616240266963293
-88.48,30.4,1.7241379310344827
-89.03,32.03,5.89543937708565
-89.78,32.32,4.699666295884316
-89.13,32.77,5.14460511679644
-89.67,30.47,2.2246941045606228
-89.88,34.92,4.866518353726362
-89.0,34.25,5.89543937708565
-89.0,34.15,5.061179087875417
-89.55,30.85,4.282536151279199
-91.0,31.97,2.6696329254727473
-89.85,31.62,5.033370411568409
-89.4,31.15,4.866518353726362
-88.73,32.03,3.5873192436040044
-88.93,31.37,3.337041156840934
-88.95,34.72,5.89543937708565
-90.15,31.8,3.337041156840934
-90.87,32.92,2.586206896551724
-90.22,34.57,3.4204671857619577
-89.8,34.4,3.5873192436040044
-89.05,30.63,3.5873192436040044
-89.97,34.62,5.700778642936596
-88.7,31.87,3.337041156840934
-90.22,34.43,3.0867630700778643
-88.78,33.47,3.1979977753058955
-89.53,31.42,4.087875417130144
-88.63,33.53,3.4204671857619577
-90.78,31.67,5.867630700778643
-89.53,34.38,4.866518353726362
-89.75,33.33,4.4493882091212456
-88.7,30.55,1.9744160177975527
-90.85,32.37,4.532814238042269
-89.47,32.5,4.783092324805339
-89.63,34.17,4.838709677419355
-89.38,30.3,1.6963292547274749
-88.67,31.68,3.337041156840934
-89.7,32.07,5.367074527252503
-89.15,30.87,4.087875417130144
-91.23,31.1,5.033370411568409
-90.38,32.9,2.558398220244716
-89.92,37.1,4.671857619577308
-91.32,36.7,9.955506117908786
-94.43,39.87,10.205784204671858
-94.03,38.2,8.42602892102336
-90.62,37.58,9.78865406006674
-93.58,37.32,10.122358175750835
-90.75,37.68,10.622914349276973
-89.97,36.67,4.199110122358175
-94.03,40.25,9.371523915461625
-89.93,36.88,5.367074527252503
-93.42,37.62,10.706340378197998
-92.75,38.97,8.092324805339265
-91.18,39.37,7.6473859844271415
-93.12,39.42,7.119021134593993
-93.1,37.65,11.81868743047831
-91.22,37.45,13.348164627363737
-95.07,40.43,9.78865406006674
-94.33,38.27,8.9265850945495
-92.57,38.63,9.010011123470523
-91.52,40.15,5.784204671857619
-89.67,36.2,4.004449388209121
-90.97,37.43,8.759733036707452
-92.13,39.22,9.010011123470523
-89.35,36.93,4.4493882091212456
-93.55,39.75,7.5917686318131254
-90.78,37.13,7.063403781979978
-93.03,38.75,7.5917686318131254
-93.77,38.4,8.175750834260288
-93.52,39.52,8.676307007786429
-92.22,38.82,9.204671857619577
-94.68,40.25,11.04004449388209
-93.57,38.98,8.259176863181313
-90.55,38.15,6.312569521690768
-90.82,36.58,4.4493882091212456
-92.22,36.77,9.955506117908786
-92.37,40.48,8.9265850945495
-94.62,39.5,8.843159065628475
-92.17,40.17,8.259176863181313
-92.58,38.35,9.53837597330367
-94.02,37.88,8.9265850945495
-90.97,37.23,7.5917686318131254
-90.78,39.15,5.450500556173526
-95.4,40.33,9.78865406006674
-90.4,37.78,9.260289210233593
-90.42,38.25,6.0622914349276975
-90.3,37.57,7.758620689655173
-91.7,38.47,8.008898776418242
-92.0,38.8,8.9265850945495
-93.47,36.8,10.372636262513904
-92.62,37.4,12.764182424916573
-94.0,39.73,9.955506117908786
-91.33,39.68,8.008898776418242
-91.42,38.7,6.646273637374861
